"Excel Raw Data Export"
"(C)Copyright 2005 Corbett Research, Pty Ltd. (R) All Rights Reserved."
"File";"200108 B duplex C opt gain MDV Harri 2007-11-09 (1) 2007-11-09 (1) 2020-01-08 (1).rex"
"Date";"2020-01-08"
"Time";"12:02:34"


"Channel Cycling A.Green"

"ID";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11"
"Page 1";" 1";" 2";" 3";" 4";" 5";" 6";" 7";" 8";" 9";" 10";" 11"
"39";"2,89463645380331";"1,2566894462065";"3,28908216983291";"1,22084891025152";"3,19127183947509";"4,6293692574306";"3,66531242847334";"0,783906818239618";"1,86744996312403";"2,09689478904402";"1,5656773734137"
"40";"2,81294199811023";"1,24840597717686";"3,20113934030162";"1,15701533531701";"3,10873226872311";"4,51021474138892";"3,56603341725795";"0,764694983051586";"1,95195587962812";"2,00554411128913";"1,50007084545881"



"Channel Cycling A.FAM/TxRed"

"ID";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11"
"Page 1";" 1";" 2";" 3";" 4";" 5";" 6";" 7";" 8";" 9";" 10";" 11"
"1";"6,98029825518954";"4,47285528997591";"6,27583225248595";"5,40681642306728";"6,06898251668222";"6,58808270389868";"6,04366260122726";"2,93202105745022";"5,34383662673889";"5,28725108720531";"4,76462958724346"
"2";"6,80469145564133";"4,30773087445095";"6,14480811779965";"5,03547722590982";"5,8500546781618";"6,45721115943135";"5,91775387197681";"2,80580714776183";"5,26232801810737";"5,19966430151827";"4,61013199053941"
"3";"6,73571374074922";"4,16622161186135";"6,10716919712113";"4,86264337122657";"5,73856600407298";"6,31559178595114";"5,79931843035528";"2,7469760726799";"5,17814908064393";"5,07724879835202";"4,48372894591574"
"4";"6,50362988655504";"3,99892013075808";"5,99198314464966";"4,66887922484169";"5,6398616515348";"6,20854387849124";"5,69029271890338";"2,6238841840238";"5,09844612293685";"4,9825792833346";"4,35821140787952"
"5";"6,38780804150454";"3,87744462246637";"5,87712127652617";"4,51162326648708";"5,48632263441144";"6,11032272831312";"5,58470028737824";"2,56143490293181";"4,97149106075634";"4,88176801200376";"4,20538643472953"
"6";"6,31429225386653";"3,75143053330282";"5,79744738362271";"4,2966862490781";"5,37211472436925";"5,95313132735884";"5,50589107238226";"2,46209404643829";"4,91467663589431";"4,75870204412205";"4,07921339742123"
"7";"6,17207090358841";"3,64349539312177";"5,74055303055074";"4,20033921979447";"5,29813585615829";"5,88337020930292";"5,45404393424535";"2,42493601614682";"4,84799471020574";"4,68289209328349";"3,98870832379644"
"8";"6,07262120651912";"3,56654205132118";"5,66632878832467";"4,04575359027179";"5,15665929147275";"5,75341420614938";"5,36649627425549";"2,33901731898985";"4,73105973907072";"4,59503645816303";"3,9121271076524"
"9";"5,9788369104002";"3,46347099150945";"5,5517771310859";"3,89933405268722";"5,06772462551817";"5,68093385214008";"5,29816715671602";"2,27664606698711";"4,65803441999368";"4,49955857829513";"3,8051640889819"
"10";"5,84644337631291";"3,38990070736466";"5,47364590852803";"3,76277943083848";"4,96310586491406";"5,5390249485008";"5,21280885895214";"2,22438391699092";"4,59744157066199";"4,40731415782915";"3,71850625913341"
"11";"5,784440884006";"3,26532169287949";"5,40334681213601";"3,63362190836509";"4,85122453650721";"5,48046845197223";"5,10426020153647";"2,19788603858185";"4,4893216190996";"4,31094296267374";"3,62808677297119"
"12";"5,65936776785941";"3,20119020370794";"5,29274433508812";"3,53734645609217";"4,79155086158977";"5,39406424048219";"5,01760237168797";"2,15199159580025";"4,38936664159827";"4,23143576496747";"3,52295602467267"
"13";"5,55664218287244";"3,10968693573409";"5,21868085755703";"3,38891977024273";"4,85182399808172";"5,27097479718217";"4,93692937616032";"2,09168492299644";"4,29153054925543";"4,08894835994859";"3,43747615777829"
